0.1,0.0011140264479999988
0.101,0.0011137664480000004
0.10200000000000001,0.0011231944479999992
0.10300000000000001,0.001141769447999999
0.10400000000000001,0.0011685804480000006
0.10500000000000001,0.0012023604480000012
0.10600000000000001,0.001241527448000001
0.10700000000000001,0.0012842254480000016
0.10800000000000001,0.0013283854479999996
0.109,0.001371804447999999
0.11,0.0014121774479999988
0.111,0.001447213448000001
0.112,0.0014746814480000002
0.113,0.0014924914480000002
0.114,0.0014987704480000016
0.115,0.0014919324479999996
0.116,0.0014707234480000018
0.117,0.0014342884480000005
0.11800000000000001,0.0013822174479999998
0.11900000000000001,0.0013145484480000004
0.12000000000000001,0.001231815447999999
0.12100000000000001,0.0011350344480000017
0.122,0.0010257024480000015
0.123,0.0009057754479999992
0.124,0.0007776224480000003
0.125,0.0006439754479999997
0.126,0.0005078914480000016
0.127,0.0003726454479999995
0.128,0.00024167744800000085
0.129,0.00011849844799999981
0.13,6.5854480000016036e-06
0.131,-9.068555200000133e-05
0.132,-0.0001701615519999998
0.133,-0.00022898655199999826
0.134,-0.0002646955520000001
0.135,-0.00027528055200000054
0.136,-0.0002592805519999984
0.137,-0.00021582155199999925
0.138,-0.0001446695520000013
0.139,-4.625555199999978e-05
0.14,7.83164480000001e-05
0.14100000000000001,0.00022725644800000028
0.14200000000000002,0.0003981274479999998
0.14300000000000002,0.0005878724480000014
0.14400000000000002,0.000792862448
0.14500000000000002,0.0010089814480000008
0.14600000000000002,0.0012317074480000002
0.14700000000000002,0.0014561894480000018
0.14800000000000002,0.0016773804480000008
0.14900000000000002,0.0018901154479999994
0.15000000000000002,0.0020892784480000016
0.151,0.0022698754479999993
0.152,0.002427188448000002
0.153,0.0025568864479999995
0.154,0.002655113447999999
0.155,0.0027186384480000006
0.156,0.002744895447999999
0.157,0.0027320934479999996
0.158,0.0026792564479999996
0.159,0.002586296448
0.16,0.002453999448
0.161,0.002284045448
0.162,0.0020790024480000016
0.163,0.001842262447999999
0.164,0.0015780054479999986
0.165,0.0012911114479999992
0.166,0.0009870704480000013
0.167,0.0006718604480000015
0.168,0.00035183844800000183
0.169,3.3592448000000635e-05
0.17,-0.00027618755199999845
0.17099999999999999,-0.0005708805520000006
0.172,-0.0008440545519999981
0.173,-0.0010896235519999992
0.174,-0.0013019995519999994
0.175,-0.001476220551999998
0.176,-0.0016080475519999991
0.177,-0.0016941005519999983
0.178,-0.0017319375520000006
0.179,-0.0017201015519999995
0.18,-0.001658195551999999
0.181,-0.0015468865519999986
0.182,-0.0013879155520000012
0.183,-0.0011840635520000004
0.184,-0.0009391085519999988
0.185,-0.0006577625520000005
0.186,-0.0003455635520000014
0.187,-8.771551999998961e-06
0.188,0.000345751448
0.189,0.0007107134479999999
0.19,0.0010785044479999992
0.191,0.0014413964479999992
0.192,0.0017916964480000006
0.193,0.002121911447999999
0.194,0.0024249124479999995
0.195,0.0026940984480000006
0.196,0.002923544448000002
0.197,0.0031081294479999994
0.198,0.0032436454480000015
0.199,0.0033269024480000013
0.2,0.0033558174479999987
0.201,0.0033294384479999987
0.202,0.0032479764480000013
0.203,0.003112824448000002
0.20400000000000001,0.002926507448
0.20500000000000002,0.002692651447999999
0.20600000000000002,0.002415892448000001
0.20700000000000002,0.002101785448
